sweep,message_lam_delta_max_abs,belief_lam_delta_max_abs,message_lam_norm,belief_lam_norm
386,0.00048828125,0.0004882794455625117,173205084.82497305,173205134.30403113
387,0.0004993061302229762,0.0004993778420612216,173205084.82497305,173205134.30403113
388,0.00037233205512166023,0.0003723513800650835,173205084.82497305,173205134.3040311
389,0.000244140625,0.00024413899518549442,173205084.82497305,173205134.30403113
390,0.000244140625,0.00024414213839918375,173205084.82497305,173205134.30403113
391,0.000244140625,0.0002441418473608792,173205084.82497305,173205134.30403113
392,0.000244140625,0.00024414132349193096,173205084.82497305,173205134.30403113
393,0.0002823610557243228,0.0002824146067723632,173205084.82497305,173205134.3040311
394,0.000244140625,0.0002441428950987756,173205084.82497305,173205134.30403113
395,0.000244140625,0.00024414167273789644,173205084.82497305,173205134.30403113
396,0.000244140625,0.00024414213839918375,173205084.82497305,173205134.30403113
397,0.00048828125,0.0004882790963165462,173205084.82497305,173205134.30403113
398,0.00048828125,0.00048828189028427,173205084.82497305,173205134.3040311
399,0.000732421875,0.000732421176508069,173205084.82497305,173205134.3040311
400,0.0007162758847698569,0.0007162968395277858,173205084.82497305,173205134.3040311
401,0.00037233205512166023,0.0003723020199686289,173205084.82497305,173205134.3040311
402,0.00048828125,0.0004882811917923391,173205084.82497305,173205134.3040311
403,0.000732421875,0.0007324199541471899,173205084.82497305,173205134.3040311
404,0.0007162758847698569,0.0007162910187616944,173205084.82497305,173205134.3040311
405,0.00037233205512166023,0.0003723448608070612,173205084.82497305,173205134.3040311
406,0.0003284392623754684,0.00032831379483866385,173205084.82497305,173205134.30403113
407,0.000244140625,0.0002441414399072528,173205084.82497305,173205134.3040311
408,0.000244140625,0.0002441414399072528,173205084.82497305,173205134.3040311
409,0.00017618202105040837,0.0001761581997925532,173205084.82497305,173205134.30403113
410,0.000244140625,0.00024413992650806904,173205084.82497305,173205134.30403113
411,0.000244140625,0.0002441388787701726,173205084.82497305,173205134.30403113
412,0.000244140625,0.0002441436517983675,173205084.82497305,173205134.30403113
413,0.000244140625,0.00024414336076006293,173205084.82497305,173205134.30403113
414,0.0002823610557243228,0.000282369670458138,173205084.82497305,173205134.30403113
415,0.0002823610557243228,0.0002824285766109824,173205084.82497305,173205134.3040311
416,0.000732421875,0.000732418498955667,173205084.82497305,173205134.30403113
417,0.0007162758847698569,0.0007163105765357614,173205084.82497305,173205134.30403113
418,0.00048828125,0.000488283287268132,173205084.82497305,173205134.3040311
419,0.00043391482904553413,0.00043394998647272587,173205084.82497305,173205134.3040311
420,0.000732421875,0.0007324216421693563,173205084.82497305,173205134.30403113
421,0.0007162758847698569,0.0007162826368585229,173205084.82497305,173205134.3040311
422,0.00037233205512166023,0.0003723292611539364,173205084.82497305,173205134.3040311
423,0.00037233205512166023,0.0003722787369042635,173205084.82497305,173205134.3040311
424,0.00037233205512166023,0.00037227850407361984,173205084.82497305,173205134.3040311
425,0.000244140625,0.0002441418473608792,173205084.82497305,173205134.30403113
426,0.00048828125,0.00048828095896169543,173205084.82497305,173205134.30403113
427,0.00043391482904553413,0.0004339024890214205,173205084.82497305,173205134.30403113
428,0.00037233205512166023,0.00037232600152492523,173205084.82497305,173205134.30403113
429,0.00024568364233346074,0.00024515156214022227,173205084.82497305,173205134.30403113
430,0.000244140625,0.0002441428368911147,173205084.82497305,173205134.30403113
431,0.000244140625,0.0002441414399072528,173205084.82497305,173205134.30403113
432,0.000244140625,0.00024414213839918375,173205084.82497305,173205134.30403113
433,0.000732421875,0.0007324196049012244,173205084.82497305,173205134.30403113
434,0.0007162758847698569,0.0007162903202697635,173205084.82497305,173205134.30403113
435,0.0004993201000615954,0.0004993594484403729,173205084.82497305,173205134.30403113
436,0.00032843926283021574,0.00032829977394044363,173205084.82497305,173205134.3040311
437,0.000732421875,0.000732421176508069,173205084.82497305,173205134.3040311
438,0.000732421875,0.000732423213776201,173205084.82497305,173205134.30403113
439,0.000732421875,0.000732420536223799,173205084.82497305,173205134.3040311
440,0.0007162758847698569,0.0007162889232859015,173205084.82497305,173205134.30403113
441,0.00037233205512166023,0.00037229573354125023,173205084.82497305,173205134.3040311
442,0.0003284392623754684,0.0003283065845209876,173205084.82497305,173205134.30403113
443,0.000732421875,0.0007324200705625117,173205084.82497305,173205134.3040311
444,0.0007162758847698569,0.0007162910187616944,173205084.82497305,173205134.30403113
445,0.00037233205512166023,0.0003723448608070612,173205084.82497305,173205134.3040311
446,0.00032843926283021574,0.0003284550940350073,173205084.82497305,173205134.30403113
447,0.000244140625,0.00024413911160081625,173205084.82497305,173205134.3040311
448,0.000244140625,0.00024414213839918375,173205084.82497305,173205134.3040311
449,0.000244140625,0.00024414120707660913,173205084.82497305,173205134.30403113
450,0.00048828125,0.0004882790963165462,173205084.82497305,173205134.3040311
451,0.0003439438296481967,0.00034401973243802786,173205084.82497305,173205134.30403113
452,0.00027261488139629364,0.00027234545996179804,173205084.82497305,173205134.30403113
453,0.0002927368432210642,0.00029261043779627016,173205084.82497305,173205134.30403113
454,0.0002823610557243228,0.0002823217073455453,173205084.82497305,173205134.30403113
455,0.0002823610557243228,0.00028237991500645876,173205084.82497305,173205134.3040311
456,0.000732421875,0.0007324191392399371,173205084.82497305,173205134.3040311
457,0.0007162758847698569,0.0007163080153986812,173205084.82497305,173205134.3040311
458,0.00037233205512166023,0.00037231482565402985,173205084.82497305,173205134.3040311
459,0.00032843926283021574,0.0003285066575813289,173205084.82497305,173205134.30403113
460,0.000732421875,0.0007324222242459655,173205084.82497305,173205134.3040311
461,0.0007162758847698569,0.0007162726251408458,173205084.82497305,173205134.30403113
462,0.00037233205512166023,0.00037232530303299427,173205084.82497305,173205134.3040311
463,0.00037233205512166023,0.00037227431312203407,173205084.82497305,173205134.3040311
464,0.00037233205512166023,0.00037227338179945946,173205084.82497305,173205134.3040311
465,0.000244140625,0.00024414173094555736,173205084.82497305,173205134.3040311
466,0.000244140625,0.0002441410906612873,173205084.82497305,173205134.30403113
467,0.00048828125,0.0004882790963165462,173205084.82497305,173205134.3040311
468,0.0003439438296481967,0.0003439550055190921,173205084.82497305,173205134.30403113
469,0.00027261488139629364,0.0002724402984313201,173205084.82497305,173205134.30403113
470,0.0002927368432210642,0.0002925131892936861,173205084.82497305,173205134.30403113
471,0.000244140625,0.000244141963776201,173205084.82497305,173205134.3040311
472,0.000244140625,0.000244141963776201,173205084.82497305,173205134.3040311
473,0.000732421875,0.0007324187899939716,173205084.82497305,173205134.30403113
474,0.0007162758847698569,0.0007162947440519929,173205084.82497305,173205134.3040311
475,0.00037233205512166023,0.0003723707050085068,173205084.82497305,173205134.3040311
476,0.00032843926283021574,0.00032843047148389815,173205084.82497305,173205134.3040311
477,0.000732421875,0.00073242123471573,173205084.82497305,173205134.3040311
478,0.000732421875,0.0007324227481149137,173205084.82497305,173205134.30403113
479,0.000732421875,0.0007324200123548508,173205084.82497305,173205134.30403113
480,0.0007162758847698569,0.0007162202382460237,173205084.82497305,173205134.30403113
481,0.00037233205512166023,0.00037228502333164215,173205084.82497305,173205134.3040311
482,0.00032843926283021574,0.0003283062885373056,173205084.82497305,173205134.30403113
483,0.000244140625,0.0002441419055685401,173205084.82497305,173205134.30403113
484,0.00048828125,0.0004882815410383046,173205084.82497305,173205134.30403113
485,0.0003439438296481967,0.00034395104739814997,173205084.82497305,173205134.3040311
486,0.00027261488139629364,0.0002724380774452584,173205084.82497305,173205134.30403113
487,0.0002927368432210642,0.0002925781825666718,173205084.82497305,173205134.30403113
488,0.000244140625,0.0002441423130221665,173205084.82497305,173205134.30403113
489,0.000244140625,0.00024414219660684466,173205084.82497305,173205134.3040311
490,0.000732421875,0.0007324192556552589,173205084.82497305,173205134.3040311
491,0.0007162758847698569,0.0007163562113419175,173205084.82497305,173205134.30403113
492,0.00037233205512166023,0.00037243240512907505,173205084.82497305,173205134.3040311
493,0.00032843926283021574,0.00032843916162050846,173205084.82497305,173205134.3040311
494,0.000244140625,0.0002441420219838619,173205084.82497305,173205134.30403113
495,0.000244140625,0.0002441488904878497,173205084.82497305,173205134.30403113
496,0.000732421875,0.0007324200123548508,173205084.82497305,173205134.3040311
497,0.0007162758847698569,0.0007162356050685048,173205084.82497305,173205134.30403113
498,0.00037233205512166023,0.0003723013214766979,173205084.82497305,173205134.3040311
499,0.00032843926283021574,0.0003283676938821145,173205084.82497305,173205134.30403113
500,0.000244140625,0.0002441414399072528,173205084.82497305,173205134.30403113
501,0.00048828125,0.00048827967839315534,173205084.82497305,173205134.30403113
502,0.00048828125,0.0004882828216068447,173205084.82497305,173205134.30403113
503,0.00048828125,0.00048828020226210356,173205084.82497305,173205134.3040311
504,0.0003439438296481967,0.0003439645515754819,173205084.82497305,173205134.3040311
505,0.0002927368432210642,0.0002926527075288732,173205084.82497305,173205134.3040311
506,0.0002927368432210642,0.0002924885888546669,173205084.82497305,173205134.3040311
507,0.000732421875,0.0007324190228246152,173205084.82497305,173205134.30403113
508,0.0007162758847698569,0.0007163087138906121,173205084.82497305,173205134.30403113
509,0.00037233205512166023,0.00037242635153234005,173205084.82497305,173205134.3040311
510,0.00032843926283021574,0.0003284485753027866,173205084.82497305,173205134.30403113
511,0.000244140625,0.0002441422548145056,173205084.82497305,173205134.3040311
512,0.000244140625,0.00024414900690317154,173205084.82497305,173205134.30403113
513,0.00048828125,0.0004882794455625117,173205084.82497305,173205134.3040311
514,0.0004993132315576077,0.0004992643371224403,173205084.82497305,173205134.30403113
515,0.00037233205512166023,0.000372287817299366,173205084.82497305,173205134.30403113
516,0.000244140625,0.0002441423712298274,173205084.82497305,173205134.3040311
517,0.00048828125,0.0004882841021753848,173205084.82497305,173205134.30403113
518,0.00048828125,0.0004882832290604711,173205084.82497305,173205134.30403113
519,0.00043391482904553413,0.00043390365317463875,173205084.82497305,173205134.30403113
520,0.0002823610557243228,0.0002824437106028199,173205084.82497305,173205134.30403113
521,0.0002456835372868227,0.0002454056113521119,173205084.82497305,173205134.30403113
522,0.000244140625,0.00024414213839918375,173205084.82497305,173205134.30403113
523,0.000244140625,0.0002441419055685401,173205084.82497305,173205134.3040311
524,0.000732421875,0.0007324233301915228,173205084.82497305,173205134.30403113
525,0.0007162758847698569,0.0007162682013586164,173205084.82497305,173205134.3040311
526,0.0004993201000615954,0.0004993776092305779,173205084.82497305,173205134.30403113
527,0.0004993201000615954,0.0004993340699002147,173205084.82497305,173205134.30403113
528,0.00048828125,0.0004882824141532183,173205084.82497305,173205134.3040311
529,0.0003439438296481967,0.00034396012779325247,173205084.82497305,173205134.3040311
530,0.000732421875,0.0007324217003770173,173205084.82497305,173205134.3040311
531,0.0007162758847698569,0.0007163457339629531,173205084.82497305,173205134.30403113
532,0.00037233205512166023,0.00037234858609735966,173205084.82497305,173205134.3040311
533,0.0003284392623754684,0.00032838615713615127,173205084.82497305,173205134.3040311
534,0.000244140625,0.0002441406832076609,173205084.82497305,173205134.30403113
535,0.000244140625,0.000244140625,173205084.82497305,173205134.30403113
536,0.000244140625,0.00024414167273789644,173205084.82497305,173205134.3040311
537,0.00021781876330351224,0.0002180031651732861,173205084.82497305,173205134.3040311
538,0.000244140625,0.00024413812207058072,173205084.82497305,173205134.3040311
539,0.000244140625,0.0002441420219838619,173205084.82497305,173205134.3040311
540,0.000244140625,0.0002441419055685401,173205084.82497305,173205134.30403113
541,0.00048828125,0.000488279911223799,173205084.82497305,173205134.3040311
542,0.00048828125,0.000488283927552402,173205084.82497305,173205134.3040311
543,0.000732421875,0.0007324219914153218,173205084.82497305,173205134.3040311
544,0.0007162758847698569,0.0007162949768826365,173205084.82497305,173205134.30403113
545,0.00043391482904553413,0.0004338908474892378,173205084.82497305,173205134.30403113
